filename,width,height,class,xmin,ymin,xmax,ymax
img_000043_png.rf.e6d199c37557c95e837fc82a0274052f.jpg,324,244,none,0,0,0,0
img_000243_png.rf.66111cf68de1b07ed455d53206c8698f.jpg,324,244,cone,120,89,144,122
img_000113_png.rf.6c72aa7d7e7e9a39ec01c421d02720b5.jpg,324,244,none,0,0,0,0
img_000249_png.rf.9b61b349580d860582bd450895633483.jpg,324,244,cone,121,103,140,133
img_000156_png.rf.2623944e1a94904921cd47ebf7927016.jpg,324,244,ball,176,19,223,71
img_000313_png.rf.ecc8b90e80ed7125ea65172e771fd3cc.jpg,324,244,cone,135,96,167,143
img_000502_png.rf.dd145c408c013a1b80c8af40982b7392.jpg,324,244,cone,241,64,291,120
img_000149_png.rf.169fa792561def87dc4159257eca17d6.jpg,324,244,none,0,0,0,0
img_000164_png.rf.0ebee6624f93233387cb904adafc7716.jpg,324,244,ball,159,2,203,46
img_000003_png.rf.5aac1a6c8b8ae6a275fef42fad23bcd4.jpg,324,244,cone,162,24,188,64
img_000099_png.rf.f95b0901aed3c65e3178a670d661251f.jpg,324,244,cone,103,97,145,149
img_000500_png.rf.5b12b8575d91641c222d30aa55d94054.jpg,324,244,cone,254,86,293,135
img_000358_png.rf.66cc0b9c890307c79ac5236161a0f375.jpg,324,244,cone,110,29,140,81
img_000232_png.rf.a8f696a8089ab54ccaeb9b1439c52518.jpg,324,244,cone,127,90,153,122
img_000469_png.rf.2ebf1b9c8b9f03d59e10cf8766ca832a.jpg,324,244,ball,146,106,182,143
img_000152_png.rf.56c0161d2a536df4617b0bfb83a948fb.jpg,324,244,none,0,0,0,0
img_000013_png.rf.31c87bbb4bbbf682610a645636a696e9.jpg,324,244,ball,156,60,203,114
img_000402_png.rf.6d48007c123e52a72daba22e532b2cef.jpg,324,244,ball,154,59,205,113
img_000514_png.rf.092d19b45459db4c99a91fa1234e1e9d.jpg,324,244,cone,173,72,208,128
img_000492_png.rf.936ea027e510c061cef5c25b7c3561e2.jpg,324,244,ball,159,105,190,136
img_000323_png.rf.8e6b4798fc99b7e6ade868481d39ae3b.jpg,324,244,ball,190,99,236,145
img_000178_png.rf.d637f7bd93933f09e15f8de24590246c.jpg,324,244,ball,199,34,248,87
img_000197_png.rf.6b0f6a1aeecfc79d2407cb37fb03837e.jpg,324,244,ball,177,28,214,71
img_000177_png.rf.b0443097ad40440f4294ac8cc4d1fd13.jpg,324,244,ball,177,23,218,65
img_000017_png.rf.c60b63f790357e17d419a3e6f113619d.jpg,324,244,ball,161,52,211,107
img_000076_png.rf.f81ebbaf612aa11c2b145186fa39c736.jpg,324,244,cone,149,78,181,129
img_000170_png.rf.0fd04a1e1fa5b60e83c89d749786c5ef.jpg,324,244,cone,118,77,144,113
img_000327_png.rf.c21be2be94d51063c539c36ef2839d1a.jpg,324,244,ball,183,112,224,155
img_000217_png.rf.b3599ac51a6711673a103e64c0a08e60.jpg,324,244,cone,150,126,178,164
img_000278_png.rf.efd252b1566c450f907f1c2644663ce9.jpg,324,244,cone,148,39,179,98
img_000428_png.rf.6d0e8c06770092c612c5c3b84b8fde88.jpg,324,244,cone,160,48,191,98
img_000228_png.rf.abd3f434d1102cce9e3d0a8ad9d890b0.jpg,324,244,cone,110,102,135,134
img_000458_png.rf.c51c2876700e7a8b6fccece06c235a45.jpg,324,244,cone,128,74,150,116
img_000300_png.rf.08938f0627bfb8c3b0506e0492662e22.jpg,324,244,ball,223,54,279,113
img_000275_png.rf.9ef9234f9a39122697fbf020dec9c4e0.jpg,324,244,cone,153,31,189,90
img_000123_png.rf.5a16151d2b3349c0c515d45d3e1b4653.jpg,324,244,cone,146,103,186,155
img_000332_png.rf.3f14d90e4b7827462d93f6d4b2885bde.jpg,324,244,cone,146,50,176,100
img_000224_png.rf.1f3a9e85fea0522311902b6809f117b0.jpg,324,244,cone,127,120,148,150
img_000356_png.rf.ef8930a2b4017ee453d1420a8b8392eb.jpg,324,244,cone,116,27,153,81
img_000253_png.rf.64e41405c9f6da1fd26fbb14aee7f3cd.jpg,324,244,cone,121,90,147,122
img_000204_png.rf.000765f3ec912cd4ec0abf218925c92e.jpg,324,244,ball,158,32,206,84
img_000255_png.rf.7ba97a27ad8de938846db3edfa3d43c5.jpg,324,244,cone,176,40,222,107
img_000474_png.rf.edb13c7699c9b4c0d52e56d07d8472ea.jpg,324,244,ball,158,104,189,138
img_000412_png.rf.1bc238a7369d43a7a8bd96d4fd538bff.jpg,324,244,cone,163,61,198,109
img_000262_png.rf.3c22e1729d711d1c2fd889f0991c9d89.jpg,324,244,ball,165,102,200,140
img_000205_png.rf.a5f0066e178ee93303460c405a65e568.jpg,324,244,ball,169,34,208,78
img_000046_png.rf.ac7abb04ae801d67dd52252af6b04cc8.jpg,324,244,ball,171,8,219,63
img_000485_png.rf.6ac7cc4265cee3f7ec9353d087ef8024.jpg,324,244,ball,142,96,175,129
img_000222_png.rf.dbf106756126eb06ee68393ca400b0e6.jpg,324,244,ball,177,35,216,82
img_000122_png.rf.7369ff089014dd1b72a9911b912cd3e7.jpg,324,244,cone,131,109,170,160
img_000230_png.rf.64a9a5dcfc1c9aa0f7a52294a514f6fc.jpg,324,244,cone,121,95,140,124
img_000519_png.rf.68aa3ce701467571b7e8e692c429c9c7.jpg,324,244,cone,161,78,191,125
img_000029_png.rf.b181f0eabc27eb9f073138537a109411.jpg,324,244,none,0,0,0,0
img_000035_png.rf.e0d1d7908a5ba954fb1834056ba3d821.jpg,324,244,none,0,0,0,0
img_000430_png.rf.45f9a1282ea7c6dfe8ce2b4c2437e0ce.jpg,324,244,cone,135,45,172,96
img_000032_png.rf.d1fcadef446011b9c0e224f568f6089f.jpg,324,244,cone,136,64,161,104
img_000357_png.rf.bfe1af0bdd6a8697d41c50c095640c74.jpg,324,244,cone,110,31,139,83
img_000046_png.rf.65b06dbcbace4e4173bceb424c36cb20.jpg,324,244,cone,144,89,167,128
img_000189_png.rf.40b18c2ec0c998d1d25b7a5d72c0f6ea.jpg,324,244,cone,145,97,180,150
img_000509_png.rf.2269b8fc1b1b7adfdb4b38b3514e44f5.jpg,324,244,ball,171,87,204,122
img_000345_png.rf.a676e8ef4e8ba2df5cb50d26967e8ca5.jpg,324,244,ball,136,74,177,119
img_000068_png.rf.70ec5120ee982f56e9f1270661e496a1.jpg,324,244,cone,159,75,189,129
img_000074_png.rf.d2d25a8e46cf41a6b02aeb1bf99b247d.jpg,324,244,cone,151,73,189,128
img_000343_png.rf.6e8369d7878b4b4dfba41850c1ae11f0.jpg,324,244,ball,119,74,168,128
img_000390_png.rf.75e8cbc9385f6091479874b1b89e68aa.jpg,324,244,ball,175,131,208,165
img_000131_png.rf.5ba9fea726367dca53bb7ad88ed427cb.jpg,324,244,none,0,0,0,0
img_000502_png.rf.440c503ab498866c2314b542bdbfaf7a.jpg,324,244,cone,255,78,295,125
img_000094_png.rf.932b548dec907b70e11f6180fbc61a5c.jpg,324,244,none,0,0,0,0
img_000073_png.rf.9e526b734b832ac00be384b638308877.jpg,324,244,none,0,0,0,0
img_000157_png.rf.0a58a2fe1c7903145fe0869fb410a364.jpg,324,244,ball,169,13,209,59
img_000089_png.rf.4a9758239c37df7d5ec4fa49ebc5d57b.jpg,324,244,ball,173,40,227,101
img_000105_png.rf.86d6d824b08e358e29291cc83b4d4cd4.jpg,324,244,cone,117,100,145,144
img_000238_png.rf.1c140e0317acd139b6ede271aa6dd69a.jpg,324,244,cone,123,95,143,124
img_000270_png.rf.dab97e97c5beb4064faff6b68d6d435e.jpg,324,244,cone,152,37,187,95
img_000409_png.rf.7c6ddb8f3f1e8d5cdd8a620e8ff6f372.jpg,324,244,cone,158,58,180,97
img_000187_png.rf.d0ffd6406b58c41c75921cd8385770fe.jpg,324,244,cone,133,87,177,138
img_000440_png.rf.b5a5d38e7bd73d272266f594cdf913f6.jpg,324,244,cone,143,51,176,95
img_000415_png.rf.3cc07ab04d964901e823dd9eeec18291.jpg,324,244,ball,161,33,206,84
img_000482_png.rf.8ce4332656ca5a2f4057328174595cca.jpg,324,244,ball,138,100,173,137
img_000349_png.rf.3136eec200897e669143ac2f809462c9.jpg,324,244,cone,109,31,138,82
img_000420_png.rf.9d0ceee5db0b7162284754543e005344.jpg,324,244,ball,149,62,196,112
img_000095_png.rf.5c4b31b45d8efd899b3c837e7ed5f5a1.jpg,324,244,none,0,0,0,0
img_000487_png.rf.c6e2ecaa97f611beed81cf4ee6dee734.jpg,324,244,cone,190,101,224,149
img_000410_png.rf.a46e0172e288af9caa4e91afab566de7.jpg,324,244,ball,122,65,166,110
img_000110_png.rf.32f03a20b6b15122cf36e650bf704353.jpg,324,244,cone,134,107,164,153
img_000198_png.rf.80260c6b572b768ed52715f31731263b.jpg,324,244,ball,183,26,233,80
img_000483_png.rf.84a589ac99b1a605a749c943a7cd8628.jpg,324,244,ball,141,97,172,130
img_000059_png.rf.695666a849274ca9b893b6514084915d.jpg,324,244,none,0,0,0,0
img_000104_png.rf.1b3606ad4c505d752bd5df91bf5caf98.jpg,324,244,cone,100,81,138,133
img_000337_png.rf.64326468a22a4b9e3a2c6aa20d0aa7ec.jpg,324,244,ball,140,56,184,106
img_000212_png.rf.531a690e40076975da7c7d19f0e7bc55.jpg,324,244,ball,173,25,218,71
img_000131_png.rf.0e7f4b4b2bcd93a53f64cb4d071a21a5.jpg,324,244,ball,147,38,193,90
img_000429_png.rf.689fa093f88f991026db6e24d24ddda6.jpg,324,244,cone,155,64,179,107
img_000114_png.rf.0a696280b26dc95cfb384afdd190dc15.jpg,324,244,ball,173,33,231,94
img_000435_png.rf.0105f4cea295242f774adb431ba1a8d1.jpg,324,244,cone,150,62,177,106
img_000227_png.rf.fa3c2bc88afe55152af1da6bb2b1c6e8.jpg,324,244,ball,158,57,194,98
img_000136_png.rf.ca15aa7dade45830e012b6d85d6d907c.jpg,324,244,ball,170,32,223,92
img_000147_png.rf.cb349dd01016cd57b3886ae2bef84f34.jpg,324,244,ball,162,2,210,53
img_000236_png.rf.9b56c9a8b752d7f6614f4b85c718fa1f.jpg,324,244,cone,122,83,147,116
img_000399_png.rf.632c47b6515f562c233179c6c9490e25.jpg,324,244,cone,156,49,192,105
img_000507_png.rf.ebae4da5f5d3c908f9ddb540b9de3c19.jpg,324,244,cone,221,71,275,138
img_000394_png.rf.d1365c2cde9fb86005d05552ed9a4d70.jpg,324,244,ball,158,71,197,116
img_000294_png.rf.6deedff9f9fcc5ed989aea240577d786.jpg,324,244,ball,238,36,292,96
img_000109_png.rf.3fbf62957dc000b4bb1f1aaa055efe3a.jpg,324,244,none,0,0,0,0
img_000151_png.rf.a6d5058b2a15184361a036e28f0e04a3.jpg,324,244,ball,157,1,209,44
img_000207_png.rf.5e349820339bf275a3b690e4df4a5209.jpg,324,244,cone,146,123,181,178
img_000243_png.rf.8fb1e8be55c4268ba4e3d837cf66e5a9.jpg,324,244,cone,119,99,140,128
img_000333_png.rf.f84e3dc99ba54fc69a212f85c8217409.jpg,324,244,cone,154,48,196,104
img_000299_png.rf.89020798520ada6e903fdf76b5f7795d.jpg,324,244,cone,138,84,165,130
img_000412_png.rf.a1679b49a4cdd929a5578abf40aee21e.jpg,324,244,ball,136,64,177,110
img_000481_png.rf.8fff8875ffb0d287570c80fdfe61b936.jpg,324,244,ball,148,99,179,130
img_000510_png.rf.c640921e99a1dc0eec0c533be19e2093.jpg,324,244,ball,167,86,206,129
img_000086_png.rf.3c19e6f7fc64f0c840371db83b459b1b.jpg,324,244,cone,146,72,181,127
img_000395_png.rf.0932a04519c965a2da286e0fdc847aeb.jpg,324,244,ball,150,74,188,117
img_000103_png.rf.258ee32dbd4f65c737de2ff7edd60d4c.jpg,324,244,none,0,0,0,0
img_000087_png.rf.e6c7c6da9bb0f7074e768d1f6ce0b9be.jpg,324,244,ball,197,30,260,96
img_000055_png.rf.d28374d600f1cdd19c6f3ac3965900e3.jpg,324,244,cone,152,69,187,121
img_000091_png.rf.cb381f62b1d231675aeda37f3b87ce4c.jpg,324,244,cone,147,89,178,137
img_000287_png.rf.356e00550679ca71c87f175348bff60e.jpg,324,244,cone,147,75,178,128
img_000053_png.rf.57af62470f75910abf4d927c8b362c03.jpg,324,244,cone,152,81,186,132
img_000275_png.rf.de5f02b8dc60cdccce65e3772792ac54.jpg,324,244,ball,106,6,161,69
img_000328_png.rf.ad9eba866e53be252226a067d5e7dec4.jpg,324,244,ball,180,119,222,165
img_000196_png.rf.b354f7b190d9beaf64d6c35418a532fc.jpg,324,244,ball,150,19,194,70
img_000018_png.rf.53b2d3b4606f3912ba16c98a2a2a3f8f.jpg,324,244,cone,163,27,190,68
img_000128_png.rf.74f68758fcd763744fd0783808213607.jpg,324,244,ball,149,52,193,102
img_000400_png.rf.85b768c9769529c7b8b9bf4a21c6b09d.jpg,324,244,ball,151,52,196,100
img_000060_png.rf.f994df8e8e04752f67bd93e349966f69.jpg,324,244,ball,156,30,212,89
img_000057_png.rf.9ede347a2a9b8e736743ec2090bc52dc.jpg,324,244,ball,153,28,198,80
img_000001_png.rf.3738d5aae49b28f7e899e15b1bc4401b.jpg,324,244,ball,122,74,172,123
img_000462_png.rf.7950b6f63fa861053ce3702947ae2113.jpg,324,244,cone,140,66,166,110
img_000165_png.rf.1ec56f2942a6921abd306a71c7737a98.jpg,324,244,none,0,0,0,0
img_000116_png.rf.0362e7b848acd25ccdd181567e72ffc5.jpg,324,244,ball,180,44,237,107
img_000324_png.rf.a4650f39497261d4a504dfc964472acc.jpg,324,244,cone,160,39,187,90
img_000033_png.rf.013b3f014491852ee40ccaec34e58ac7.jpg,324,244,none,0,0,0,0
img_000082_png.rf.52854794237c00144bc0eaecba3d55b7.jpg,324,244,ball,140,18,214,101
img_000159_png.rf.bf5dd9327baa6454786a73e9702a10c0.jpg,324,244,ball,159,11,202,58
img_000448_png.rf.eca29bda5530d46cb52760c3576d7dc5.jpg,324,244,cone,141,47,174,94
img_000476_png.rf.59261680495711995bbbdea5632d2e86.jpg,324,244,ball,143,119,176,155
img_000161_png.rf.e29304061514fa2bb1c260dd48e66d4e.jpg,324,244,cone,161,96,187,131
img_000376_png.rf.9fd384c3b107ecc26c0b93224debe7fa.jpg,324,244,cone,133,19,162,72
img_000062_png.rf.d48a82720dc8ba37abd321a6296178e5.jpg,324,244,ball,148,43,195,97
img_000103_png.rf.a2a2f9e3870b8659a78e3777c49b8040.jpg,324,244,ball,156,73,208,125
img_000126_png.rf.5948612a0df8f7cfe06b968dab8fe28d.jpg,324,244,cone,140,106,181,157
img_000188_png.rf.0de84f3ee951b6cc63654f185b70bd35.jpg,324,244,cone,139,94,171,142
img_000132_png.rf.0b35e27fcb45e6fe06c8f2f6ab8674be.jpg,324,244,cone,137,92,168,138
img_000242_png.rf.99d6cb7afbfe0c4d20f33febfd978f16.jpg,324,244,cone,121,100,139,128
img_000517_png.rf.e632ff0cf00be130aa0eed65c92f1ee6.jpg,324,244,cone,167,77,197,125
img_000136_png.rf.5c159b8c4dc720f0c0fc6de87e2b898f.jpg,324,244,cone,141,91,172,134
img_000250_png.rf.975654c08241e55faf2724d692dcf027.jpg,324,244,cone,111,107,138,140
img_000331_png.rf.7e4afee2c73e8e0356a10630738e9d5e.jpg,324,244,ball,190,88,237,135
img_000474_png.rf.119ee44454d38ae62752e39d6bbc66c1.jpg,324,244,ball,148,99,187,139
img_000182_png.rf.239b82dc480f25c8fb0ec1ab3a42e4c9.jpg,324,244,cone,130,86,165,129
img_000310_png.rf.c190aa326d5c89e8bcd27455131a9a32.jpg,324,244,cone,137,89,162,134
img_000458_png.rf.89eea033455ba0bca62b56bac693de77.jpg,324,244,cone,126,66,154,112
img_000046_png.rf.f7322dc2ff83b0fcf150ef53e3ba3e8e.jpg,324,244,none,0,0,0,0
img_000142_png.rf.14cd8484f703eda72d2ec0032dcedac1.jpg,324,244,cone,127,96,156,137
img_000327_png.rf.65bc65d0d635fe07ae2cef38314d457c.jpg,324,244,ball,178,104,225,151
img_000109_png.rf.77b270b4c6bcdb738b9f50055fe2746a.jpg,324,244,none,0,0,0,0
img_000471_png.rf.c405ee51658295a0ad42d31e9bf50108.jpg,324,244,ball,135,103,167,137
img_000456_png.rf.3431b8dfec65ae89940aa9ecb0d2f42b.jpg,324,244,ball,135,63,169,101
img_000512_png.rf.bf7fb65d48c6ac8a9cb0a863a3b36822.jpg,324,244,ball,175,102,210,137
img_000159_png.rf.7366f4fcf97c3f17bd5f6eb6b062cc08.jpg,324,244,cone,160,96,187,135
img_000331_png.rf.6026a435133df714a8dba1e1fa37c20e.jpg,324,244,cone,146,56,175,104
img_000132_png.rf.fe15909003ca8e57a6e693f2a66eb2d5.jpg,324,244,ball,150,35,196,88
img_000378_png.rf.826c89c4669f9085a7f072242d341f8d.jpg,324,244,ball,167,82,207,124
img_000152_png.rf.2267ebe4bb1d24aa086b18fc9dbefdf3.jpg,324,244,none,0,0,0,0
img_000423_png.rf.66a7b0f33f22f3bf4d566b896f9e767e.jpg,324,244,ball,85,39,128,87
img_000080_png.rf.b38745f8a9957c4d22280064f5033ea3.jpg,324,244,cone,148,78,176,124
img_000100_png.rf.adeebe6f8eed106131c92fb7430df6dc.jpg,324,244,none,0,0,0,0
img_000158_png.rf.a835cb618b4ed8fee4d98f93f5e33cbc.jpg,324,244,ball,162,21,202,68
img_000346_png.rf.affdb2376743f4dc8368cce238b14431.jpg,324,244,cone,119,19,158,76
img_000162_png.rf.30b9eaf047d05b44cf1116c6fb82f257.jpg,324,244,ball,163,1,215,53
img_000348_png.rf.57c8c7c08c7ed134d9a84ee66eb642b5.jpg,324,244,ball,112,76,157,125
img_000331_png.rf.fccd1940f1e4a3023cd52606070f06bb.jpg,324,244,ball,182,80,236,133
img_000140_png.rf.15d9e7aa0603055712eb7e3a2f0d7961.jpg,324,244,cone,127,99,156,140
img_000153_png.rf.2e52baacf08ef5ad36297aaa363f6595.jpg,324,244,none,0,0,0,0
img_000010_png.rf.092696c8c6f33062eecc7b326e458093.jpg,324,244,ball,139,67,195,129
img_000442_png.rf.1373e5477f25632b8878984c86f786f3.jpg,324,244,ball,105,44,141,81
img_000517_png.rf.181e9a662074ce166c5edc7cbcfcd7f6.jpg,324,244,cone,158,61,201,117
img_000159_png.rf.d38ba8ee8c71d3fcf2af7205391a6667.jpg,324,244,cone,163,86,195,128
img_000516_png.rf.37edb05cdf685225ba85a12425b294db.jpg,324,244,cone,166,56,209,117
img_000403_png.rf.48d6d21ec85a24790188b03ff5465242.jpg,324,244,ball,147,56,189,101
img_000063_png.rf.4b8b9a1b97b9dc8f327f9be9d11c3148.jpg,324,244,cone,156,79,190,133
img_000069_png.rf.6aaaea26023e8fc90e75916cbf9a8a55.jpg,324,244,cone,154,81,185,132
img_000023_png.rf.c598481f4c7d05eab7d7fe9df5fd4148.jpg,324,244,cone,113,30,140,73
img_000083_png.rf.1e9965e2c4e7ee189e8e064b823e99fb.jpg,324,244,none,0,0,0,0
img_000199_png.rf.930d161d4cfa5597c51ccaf78ab217cd.jpg,324,244,cone,121,133,171,200
img_000147_png.rf.ff463efa64c1561bc935a3dfa3c076d8.jpg,324,244,none,0,0,0,0
img_000425_png.rf.3b35ecbb39648e22fb295dd9f920201b.jpg,324,244,cone,164,59,189,102
img_000196_png.rf.3771d626711d5c42c11d9ce914a611eb.jpg,324,244,cone,132,144,169,198
img_000504_png.rf.d26051436b0b4b057b084eff11a66392.jpg,324,244,cone,254,67,295,124
img_000125_png.rf.6172245b581b35301ab8f878572d3473.jpg,324,244,cone,147,107,177,152
img_000104_png.rf.0cdda6a883cab19489a1f30a287be2c2.jpg,324,244,ball,151,80,194,127
img_000286_png.rf.132c3bc3bf17193473f241c9afe802a3.jpg,324,244,cone,152,76,181,128
img_000221_png.rf.9ee8f83faaf3f4323258f5ba251cb2da.jpg,324,244,cone,145,128,166,160
img_000118_png.rf.ab26c80af70059206d87c0b5ca386941.jpg,324,244,none,0,0,0,0
img_000119_png.rf.a21ad8ef39838b6a5baed3e303010db5.jpg,324,244,ball,183,63,245,128
img_000376_png.rf.dfb727b8fdf570fe23a7d812c69085bc.jpg,324,244,cone,144,12,182,70
img_000518_png.rf.e0e98b94fffe00feffcad28d0cef7a32.jpg,324,244,cone,150,82,189,138
img_000503_png.rf.2d98b43abce6de0f55f772db20d59c65.jpg,324,244,cone,253,81,300,137
img_000259_png.rf.89db496b5784afc57abcbea7552f4ba3.jpg,324,244,cone,164,32,206,93
img_000067_png.rf.75a770d89dfb64cc854996a0d71d74fe.jpg,324,244,ball,143,33,188,82
img_000127_png.rf.ed091ffa91a3e4318a1fff4ce9da3c79.jpg,324,244,ball,136,46,188,103
img_000450_png.rf.c8bdec9417deac5b1a386c32b787ce2c.jpg,324,244,ball,119,42,157,82
img_000343_png.rf.bd963d8598830d476c59d5a72e513a87.jpg,324,244,cone,108,29,140,83
img_000381_png.rf.827936313b30b1a64abb1d57b64e56b8.jpg,324,244,ball,184,44,228,93
img_000059_png.rf.deeb2b194f7459cea69e6f0698dc7828.jpg,324,244,cone,155,76,188,129
img_000396_png.rf.fe556fa2fc6959d1d24a3357c44ca377.jpg,324,244,ball,136,50,176,96
img_000308_png.rf.d60557f96438382ce037a27f7f553f7a.jpg,324,244,ball,218,82,263,131
img_000131_png.rf.7944d212f719d680c4d39eb0fb587450.jpg,324,244,ball,138,37,189,92
img_000216_png.rf.9a2213b46dd190fdb856682f07d73fd6.jpg,324,244,ball,160,19,203,66
img_000427_png.rf.6e9867d5da9162eea598c80940a8ea54.jpg,324,244,ball,113,9,168,67
img_000512_png.rf.6fe96d8820ae799572d08710982b502a.jpg,324,244,ball,172,101,204,134
img_000087_png.rf.9ac8482e638f567c9f401b3b8ceb94ae.jpg,324,244,none,0,0,0,0
img_000161_png.rf.53a30822eba8dbfdcce9e1cdf340ad1e.jpg,324,244,cone,165,97,194,134
img_000472_png.rf.082db88c89a57815c02b07e0b3f3af51.jpg,324,244,cone,225,63,258,113
img_000325_png.rf.f4b45a7bd5d148e25448037e3475f0aa.jpg,324,244,cone,153,55,181,104
img_000369_png.rf.1df0ef017c59aeb08131ff2964df95e7.jpg,324,244,cone,127,22,163,76
img_000320_png.rf.f50e9e7e907053601e25369a0db7017b.jpg,324,244,ball,175,110,223,160
img_000184_png.rf.0a319cc425bef2b57aec51a05ad6efd3.jpg,324,244,ball,199,13,240,61
img_000058_png.rf.5a8d03cf9b3ad8bf3fdff7608b3d81d9.jpg,324,244,ball,147,33,191,84
img_000194_png.rf.7473bf6ef9298d603eeedb9864a16109.jpg,324,244,ball,155,38,192,80
img_000498_png.rf.57df98cb58327184b93066d49b4847d6.jpg,324,244,cone,265,18,302,69
img_000081_png.rf.5c49f08c2b376b857dcb1f832c84d34a.jpg,324,244,none,0,0,0,0
img_000465_png.rf.147409b433f973d0d59715f979dd8bb2.jpg,324,244,ball,136,9,173,53
img_000029_png.rf.73a4097b6095137e96517b2fb38b93fa.jpg,324,244,ball,172,13,219,69
img_000083_png.rf.b240d5e532c48bd54cd890e5ca89e27d.jpg,324,244,cone,147,72,176,122
img_000038_png.rf.5abae3487d4bbfc00a2c2dd951f9b762.jpg,324,244,none,0,0,0,0
img_000115_png.rf.d5df9d28fbdea9caa6585fc9488157f7.jpg,324,244,none,0,0,0,0
img_000124_png.rf.d106c4731df599e6efba65008d430f5f.jpg,324,244,none,0,0,0,0
img_000432_png.rf.81422e11e2b166dc501187c9878ec313.jpg,324,244,ball,118,55,160,97
img_000142_png.rf.dd68521c43036db9e6427fa0fed5fd24.jpg,324,244,none,0,0,0,0
img_000477_png.rf.c13aa13739435fe56940d17617d95cf8.jpg,324,244,ball,130,110,168,147
img_000111_png.rf.eee9c7aafa3ba82c29d2947fa1e8d266.jpg,324,244,cone,130,100,168,152
img_000064_png.rf.ad1e0ef242ab3ec9e67bef3797fd0138.jpg,324,244,cone,150,75,187,129
img_000127_png.rf.1fb87573bd91bd82919ab8b3c0443f96.jpg,324,244,ball,148,60,191,107
img_000141_png.rf.8eb0e6d4102155f3362c9a27f82921fd.jpg,324,244,cone,126,97,155,137
img_000244_png.rf.40a96293c458596f4aa16e50451f0529.jpg,324,244,cone,122,101,144,131
img_000119_png.rf.0a69c2a67c1eb46a398c8a7f19354a4c.jpg,324,244,ball,180,50,230,102
img_000468_png.rf.4cb0f9b7eadb5a5d26b4134e72588011.jpg,324,244,cone,190,84,227,136
img_000059_png.rf.4c872fc982e27c5b269ba425fec3c5ad.jpg,324,244,ball,150,21,201,77
img_000384_png.rf.0dcd6634de3018b35c5e9c30c807e8c5.jpg,324,244,ball,176,63,217,107
img_000402_png.rf.7acee1c89e404b2b7cdbb91e24de9050.jpg,324,244,ball,155,60,195,106
img_000038_png.rf.d78180e0957dddb6db899aba4fd22460.jpg,324,244,none,0,0,0,0
img_000511_png.rf.a2823dadbfb763058ad1982cac179325.jpg,324,244,cone,198,82,234,140
img_000142_png.rf.270d2f84ad072d9ba8781afe094f0cd6.jpg,324,244,ball,129,22,184,79
img_000436_png.rf.3e70396edf5bcc50eb676f9ecd2dce7b.jpg,324,244,ball,111,60,145,98
img_000124_png.rf.e074e1d8ef5c1208db4dd6493b418366.jpg,324,244,none,0,0,0,0
img_000109_png.rf.d80b8dc559f00bd7ca81d840003cae28.jpg,324,244,ball,122,34,180,97
img_000447_png.rf.2c0d04cb020f404090daf6c050c1a1b2.jpg,324,244,cone,154,62,180,105
img_000079_png.rf.700297966c6cd024546ac27019cb57c5.jpg,324,244,cone,140,77,169,125
img_000467_png.rf.61deb4ec8ac09ac2f242d4319817548b.jpg,324,244,ball,140,66,181,110
img_000158_png.rf.11bfb2e0da727c23bbef06635b6bea54.jpg,324,244,ball,162,15,202,60
img_000021_png.rf.5f5addc05aa5cc31357362d3af0e51ab.jpg,324,244,cone,137,20,173,66
img_000006_png.rf.a52eb4a2b58df04530968cef436c926a.jpg,324,244,cone,130,1,163,43
img_000084_png.rf.5ba7a13f17c3764021ef8be30ccc6ef9.jpg,324,244,ball,169,23,227,87
img_000306_png.rf.6e7fc4efa34b12d91b3d0b3837d30b2b.jpg,324,244,ball,218,85,264,137
img_000432_png.rf.f6b7a61e4c7e99a8622f12f392c51e64.jpg,324,244,cone,160,59,185,104
img_000149_png.rf.78d6dbf8efc7ec3c3b6d8df7a099935c.jpg,324,244,ball,154,5,203,54
img_000157_png.rf.3b7ea9395aee9c885b99a96fd3bc8827.jpg,324,244,ball,150,14,197,67
img_000270_png.rf.b6923e16f2aed4bce0f3d1668b6dbfe8.jpg,324,244,cone,157,32,206,98
img_000069_png.rf.e9556933a87b9326711879cef585abb0.jpg,324,244,ball,129,51,182,109
img_000092_png.rf.06a43aa8eab32a67fd093443bb7979a8.jpg,324,244,none,0,0,0,0
img_000089_png.rf.1f2eb30eb91045d48a16b2d0dcece118.jpg,324,244,none,0,0,0,0
img_000492_png.rf.fe5f76b9a8403dfe63cb2cd42e718a4a.jpg,324,244,ball,161,95,194,129
img_000360_png.rf.8a71c51849709d6f614ade96bc948ada.jpg,324,244,cone,109,30,138,82
img_000498_png.rf.6113a211c4038b856d43e30126ae3086.jpg,324,244,ball,168,109,200,142
img_000207_png.rf.0475139c69100797ba5a0bf6f8cb98b6.jpg,324,244,cone,141,115,180,172
img_000115_png.rf.be6a0dcc4fba9c55cb48fdee503bf70f.jpg,324,244,cone,122,96,158,148
img_000136_png.rf.1bef3976cf82087d467e59186da38854.jpg,324,244,cone,137,97,165,139
img_000343_png.rf.03e6845ffef89b7a5222e73b879b8c42.jpg,324,244,ball,129,71,170,117
img_000339_png.rf.699076e7bfa6c1b9294c8920d5ad0573.jpg,324,244,ball,154,77,197,122
img_000436_png.rf.cb62b995122e014b6028fddb02652df4.jpg,324,244,cone,152,54,176,98
